identity_line_item_id,bill_billing_period_start_date,line_item_usage_account_id,product_product_name,line_item_usage_type,pricing_public_on_demand_cost,line_item_usage_start_date,line_item_usage_end_date
li-5497248,2025-07-01,851005174079,AmazonEC2,TimedStorage-S3,7.969,2025-07-16T19:00Z,2025-07-16T20:00Z
li-1873078,2025-06-01,382127479216,AmazonS3,BoxUsage:m6i.xlarge,6.597,2025-06-24T18:00Z,2025-06-24T19:00Z
li-4175064,2025-07-01,231121322242,AmazonS3,BoxUsage:m6i.xlarge,9.698,2025-07-06T09:00Z,2025-07-06T10:00Z
li-1908090,2025-07-01,492316104507,AmazonRDS,BoxUsage:m6i.xlarge,7.882,2025-07-09T18:00Z,2025-07-09T19:00Z
li-2478243,2025-06-01,588617655582,AmazonS3,BoxUsage:m6i.xlarge,5.359,2025-06-27T12:00Z,2025-06-27T13:00Z
li-1540141,2025-06-01,242197682669,AmazonRDS,InstanceUsage:rds.t3.medium,1.750,2025-06-28T21:00Z,2025-06-28T22:00Z
li-4551287,2025-06-01,577941662842,AmazonRDS,InstanceUsage:rds.t3.medium,6.137,2025-06-29T15:00Z,2025-06-29T16:00Z
li-2931409,2025-07-01,413252971665,AmazonEC2,BoxUsage:m6i.xlarge,5.435,2025-07-15T08:00Z,2025-07-15T09:00Z
li-2086896,2025-06-01,148436488199,AmazonEC2,BoxUsage:m6i.xlarge,6.687,2025-06-22T09:00Z,2025-06-22T10:00Z
li-8312825,2025-06-01,640920570520,AmazonS3,TimedStorage-S3,2.918,2025-06-18T14:00Z,2025-06-18T15:00Z
li-1561592,2025-06-01,551078588575,AmazonRDS,InstanceUsage:rds.t3.medium,7.579,2025-06-18T14:00Z,2025-06-18T15:00Z
li-4106794,2025-06-01,558580295019,AmazonS3,BoxUsage:m6i.xlarge,0.456,2025-06-28T21:00Z,2025-06-28T22:00Z
li-3253825,2025-07-01,765162839662,AmazonEC2,TimedStorage-S3,3.365,2025-07-11T15:00Z,2025-07-11T16:00Z
li-4225734,2025-06-01,600146406468,AmazonRDS,BoxUsage:m6i.xlarge,1.804,2025-06-25T20:00Z,2025-06-25T21:00Z
li-8213046,2025-06-01,502422168747,AmazonS3,TimedStorage-S3,1.286,2025-06-22T02:00Z,2025-06-22T03:00Z
li-5898122,2025-07-01,734693150464,AmazonS3,InstanceUsage:rds.t3.medium,5.660,2025-07-08T13:00Z,2025-07-08T14:00Z
li-1456496,2025-07-01,949384062674,AmazonEC2,InstanceUsage:rds.t3.medium,6.204,2025-07-14T19:00Z,2025-07-14T20:00Z
li-3007547,2025-07-01,669495994372,AmazonRDS,TimedStorage-S3,5.539,2025-07-07T09:00Z,2025-07-07T10:00Z
li-8677269,2025-07-01,696720365554,AmazonS3,TimedStorage-S3,3.668,2025-07-10T15:00Z,2025-07-10T16:00Z
li-6616680,2025-06-01,274576433253,AmazonEC2,BoxUsage:m6i.xlarge,2.155,2025-06-26T08:00Z,2025-06-26T09:00Z
li-1466739,2025-07-01,127821899466,AmazonS3,TimedStorage-S3,1.802,2025-07-06T04:00Z,2025-07-06T05:00Z
li-8312122,2025-06-01,908012983298,AmazonEC2,TimedStorage-S3,4.901,2025-06-26T01:00Z,2025-06-26T02:00Z
li-1161047,2025-06-01,109842168071,AmazonRDS,InstanceUsage:rds.t3.medium,6.038,2025-06-18T02:00Z,2025-06-18T03:00Z
li-7388710,2025-06-01,569558156648,AmazonS3,InstanceUsage:rds.t3.medium,2.698,2025-06-20T16:00Z,2025-06-20T17:00Z
li-3732980,2025-07-01,330070692463,AmazonEC2,TimedStorage-S3,2.671,2025-07-06T11:00Z,2025-07-06T12:00Z
li-8678132,2025-07-01,100357305737,AmazonEC2,TimedStorage-S3,8.523,2025-07-02T08:00Z,2025-07-02T09:00Z
li-6763172,2025-06-01,414235828483,AmazonRDS,InstanceUsage:rds.t3.medium,2.892,2025-06-23T07:00Z,2025-06-23T08:00Z
li-3735271,2025-06-01,616148745644,AmazonRDS,InstanceUsage:rds.t3.medium,8.905,2025-06-27T01:00Z,2025-06-27T02:00Z
li-1526548,2025-07-01,211370393207,AmazonRDS,InstanceUsage:rds.t3.medium,9.782,2025-07-03T00:00Z,2025-07-03T01:00Z
li-4604166,2025-06-01,108248051595,AmazonS3,TimedStorage-S3,2.519,2025-06-21T19:00Z,2025-06-21T20:00Z
li-9171394,2025-06-01,434259932293,AmazonRDS,BoxUsage:m6i.xlarge,0.546,2025-06-19T10:00Z,2025-06-19T11:00Z
li-4058928,2025-06-01,643454896966,AmazonEC2,TimedStorage-S3,1.056,2025-06-24T00:00Z,2025-06-24T01:00Z
li-9451998,2025-07-01,967411465361,AmazonEC2,TimedStorage-S3,6.027,2025-07-01T00:00Z,2025-07-01T01:00Z
li-9133216,2025-07-01,968131626611,AmazonS3,InstanceUsage:rds.t3.medium,1.047,2025-07-03T11:00Z,2025-07-03T12:00Z
li-7241389,2025-06-01,800289656754,AmazonEC2,BoxUsage:m6i.xlarge,2.651,2025-06-22T20:00Z,2025-06-22T21:00Z
li-5799261,2025-07-01,700135644963,AmazonS3,BoxUsage:m6i.xlarge,4.903,2025-07-16T00:00Z,2025-07-16T01:00Z
li-9491080,2025-06-01,183556204332,AmazonS3,InstanceUsage:rds.t3.medium,1.421,2025-06-26T04:00Z,2025-06-26T05:00Z
li-3011932,2025-06-01,999544465809,AmazonEC2,InstanceUsage:rds.t3.medium,7.777,2025-06-22T03:00Z,2025-06-22T04:00Z
li-4274686,2025-06-01,819225438696,AmazonRDS,BoxUsage:m6i.xlarge,1.250,2025-06-25T17:00Z,2025-06-25T18:00Z
li-5151560,2025-07-01,970029842623,AmazonS3,TimedStorage-S3,4.806,2025-07-14T19:00Z,2025-07-14T20:00Z
li-3656061,2025-07-01,284695518577,AmazonRDS,TimedStorage-S3,1.378,2025-07-04T10:00Z,2025-07-04T11:00Z
li-7020594,2025-07-01,786054834173,AmazonS3,BoxUsage:m6i.xlarge,7.540,2025-07-03T00:00Z,2025-07-03T01:00Z
li-1684600,2025-07-01,752313676909,AmazonEC2,TimedStorage-S3,3.326,2025-07-02T17:00Z,2025-07-02T18:00Z
li-3030168,2025-06-01,412650190526,AmazonEC2,TimedStorage-S3,7.869,2025-06-30T01:00Z,2025-06-30T02:00Z
li-3525554,2025-07-01,880756581301,AmazonRDS,InstanceUsage:rds.t3.medium,5.917,2025-07-06T22:00Z,2025-07-06T23:00Z
li-5070330,2025-07-01,827685248464,AmazonEC2,TimedStorage-S3,3.502,2025-07-13T15:00Z,2025-07-13T16:00Z
li-6438759,2025-06-01,960714914415,AmazonEC2,InstanceUsage:rds.t3.medium,1.300,2025-06-27T00:00Z,2025-06-27T01:00Z
li-1116536,2025-06-01,389462160978,AmazonS3,TimedStorage-S3,7.554,2025-06-23T00:00Z,2025-06-23T01:00Z
li-3878752,2025-06-01,379894133574,AmazonS3,InstanceUsage:rds.t3.medium,7.817,2025-06-25T19:00Z,2025-06-25T20:00Z
li-2960471,2025-06-01,905872725629,AmazonEC2,TimedStorage-S3,2.799,2025-06-18T04:00Z,2025-06-18T05:00Z
li-6601167,2025-07-01,752656615677,AmazonS3,InstanceUsage:rds.t3.medium,2.159,2025-07-12T04:00Z,2025-07-12T05:00Z
li-8393341,2025-06-01,891297456139,AmazonEC2,BoxUsage:m6i.xlarge,3.723,2025-06-18T15:00Z,2025-06-18T16:00Z
li-5132757,2025-06-01,612593462687,AmazonEC2,BoxUsage:m6i.xlarge,8.299,2025-06-20T14:00Z,2025-06-20T15:00Z
li-2409345,2025-06-01,211490905334,AmazonRDS,BoxUsage:m6i.xlarge,7.666,2025-06-28T17:00Z,2025-06-28T18:00Z
li-7638732,2025-06-01,845438606602,AmazonEC2,TimedStorage-S3,8.253,2025-06-25T19:00Z,2025-06-25T20:00Z
li-7864637,2025-07-01,616444922592,AmazonS3,TimedStorage-S3,4.608,2025-07-15T05:00Z,2025-07-15T06:00Z
li-5263817,2025-07-01,666737239646,AmazonS3,BoxUsage:m6i.xlarge,6.920,2025-07-06T01:00Z,2025-07-06T02:00Z
li-2021217,2025-06-01,916705664415,AmazonEC2,BoxUsage:m6i.xlarge,0.368,2025-06-23T15:00Z,2025-06-23T16:00Z
li-4543967,2025-06-01,978557057413,AmazonEC2,TimedStorage-S3,6.441,2025-06-26T01:00Z,2025-06-26T02:00Z
li-5623998,2025-06-01,968225946627,AmazonS3,BoxUsage:m6i.xlarge,6.762,2025-06-28T17:00Z,2025-06-28T18:00Z
li-7978691,2025-07-01,115710201013,AmazonEC2,InstanceUsage:rds.t3.medium,0.300,2025-07-10T21:00Z,2025-07-10T22:00Z
li-4268904,2025-07-01,576510671428,AmazonRDS,BoxUsage:m6i.xlarge,5.556,2025-07-10T12:00Z,2025-07-10T13:00Z
li-1712793,2025-06-01,687795614211,AmazonRDS,BoxUsage:m6i.xlarge,5.022,2025-06-30T10:00Z,2025-06-30T11:00Z
li-9363503,2025-07-01,970120343020,AmazonRDS,BoxUsage:m6i.xlarge,6.702,2025-07-16T19:00Z,2025-07-16T20:00Z
li-5317998,2025-07-01,601414501850,AmazonRDS,InstanceUsage:rds.t3.medium,4.825,2025-07-17T06:00Z,2025-07-17T07:00Z
li-1986008,2025-07-01,349815381484,AmazonS3,TimedStorage-S3,0.447,2025-07-09T08:00Z,2025-07-09T09:00Z
li-2713842,2025-06-01,960548214068,AmazonEC2,BoxUsage:m6i.xlarge,9.175,2025-06-30T01:00Z,2025-06-30T02:00Z
li-3364573,2025-06-01,361028137112,AmazonS3,InstanceUsage:rds.t3.medium,3.363,2025-06-21T08:00Z,2025-06-21T09:00Z
li-8858459,2025-07-01,896779015724,AmazonS3,TimedStorage-S3,4.686,2025-07-04T13:00Z,2025-07-04T14:00Z
li-9517034,2025-07-01,443986933728,AmazonRDS,BoxUsage:m6i.xlarge,4.891,2025-07-12T15:00Z,2025-07-12T16:00Z
li-9585661,2025-07-01,520123207068,AmazonRDS,TimedStorage-S3,1.115,2025-07-06T05:00Z,2025-07-06T06:00Z
li-1335089,2025-07-01,819280619380,AmazonEC2,TimedStorage-S3,5.623,2025-07-12T02:00Z,2025-07-12T03:00Z
li-3614054,2025-06-01,641779268662,AmazonS3,BoxUsage:m6i.xlarge,0.077,2025-06-22T10:00Z,2025-06-22T11:00Z
li-1931101,2025-06-01,323415280688,AmazonRDS,InstanceUsage:rds.t3.medium,4.702,2025-06-23T02:00Z,2025-06-23T03:00Z
li-6237436,2025-07-01,622578407667,AmazonRDS,BoxUsage:m6i.xlarge,4.352,2025-07-12T05:00Z,2025-07-12T06:00Z
li-8299785,2025-07-01,713374405998,AmazonEC2,BoxUsage:m6i.xlarge,5.738,2025-07-03T18:00Z,2025-07-03T19:00Z
li-1620970,2025-07-01,708872380713,AmazonEC2,BoxUsage:m6i.xlarge,9.222,2025-07-12T17:00Z,2025-07-12T18:00Z
li-9208322,2025-06-01,481793178708,AmazonS3,TimedStorage-S3,8.783,2025-06-25T16:00Z,2025-06-25T17:00Z
li-2071841,2025-07-01,731768720900,AmazonEC2,InstanceUsage:rds.t3.medium,1.723,2025-07-13T16:00Z,2025-07-13T17:00Z
li-8741285,2025-06-01,197035698372,AmazonS3,InstanceUsage:rds.t3.medium,8.737,2025-06-20T10:00Z,2025-06-20T11:00Z
li-1171885,2025-07-01,436968159233,AmazonEC2,TimedStorage-S3,8.122,2025-07-07T18:00Z,2025-07-07T19:00Z
li-4263528,2025-06-01,925884235733,AmazonS3,InstanceUsage:rds.t3.medium,1.487,2025-06-28T12:00Z,2025-06-28T13:00Z
li-5996302,2025-06-01,412868670154,AmazonRDS,InstanceUsage:rds.t3.medium,0.821,2025-06-22T22:00Z,2025-06-22T23:00Z
li-2446640,2025-07-01,517115073840,AmazonS3,InstanceUsage:rds.t3.medium,9.205,2025-07-06T00:00Z,2025-07-06T01:00Z
li-3932265,2025-07-01,865029562408,AmazonS3,BoxUsage:m6i.xlarge,3.145,2025-07-16T12:00Z,2025-07-16T13:00Z
li-4205580,2025-07-01,284864019919,AmazonS3,BoxUsage:m6i.xlarge,1.131,2025-07-15T13:00Z,2025-07-15T14:00Z
li-4446385,2025-06-01,316938440834,AmazonRDS,InstanceUsage:rds.t3.medium,8.738,2025-06-19T13:00Z,2025-06-19T14:00Z
li-6375408,2025-07-01,377111398191,AmazonS3,TimedStorage-S3,2.500,2025-07-04T05:00Z,2025-07-04T06:00Z
li-1158501,2025-07-01,794050560079,AmazonRDS,BoxUsage:m6i.xlarge,0.566,2025-07-05T21:00Z,2025-07-05T22:00Z
li-3121444,2025-06-01,584152669283,AmazonRDS,BoxUsage:m6i.xlarge,2.576,2025-06-20T22:00Z,2025-06-20T23:00Z
li-4261124,2025-07-01,218842270496,AmazonRDS,BoxUsage:m6i.xlarge,8.157,2025-07-15T01:00Z,2025-07-15T02:00Z
li-1729680,2025-07-01,372167521445,AmazonEC2,TimedStorage-S3,2.521,2025-07-14T10:00Z,2025-07-14T11:00Z
li-1284501,2025-07-01,706009568620,AmazonRDS,InstanceUsage:rds.t3.medium,4.521,2025-07-02T13:00Z,2025-07-02T14:00Z
li-8043076,2025-07-01,183195741694,AmazonRDS,InstanceUsage:rds.t3.medium,5.791,2025-07-12T02:00Z,2025-07-12T03:00Z
li-4416827,2025-07-01,275996194130,AmazonS3,BoxUsage:m6i.xlarge,3.687,2025-07-12T01:00Z,2025-07-12T02:00Z
li-8879029,2025-07-01,266303850426,AmazonEC2,InstanceUsage:rds.t3.medium,9.735,2025-07-13T16:00Z,2025-07-13T17:00Z
li-5187193,2025-06-01,257504703971,AmazonRDS,TimedStorage-S3,9.454,2025-06-27T01:00Z,2025-06-27T02:00Z
li-8616925,2025-07-01,735906284541,AmazonEC2,BoxUsage:m6i.xlarge,8.647,2025-07-17T02:00Z,2025-07-17T03:00Z
li-4534032,2025-06-01,889459224934,AmazonS3,InstanceUsage:rds.t3.medium,7.948,2025-06-24T03:00Z,2025-06-24T04:00Z
li-2707373,2025-06-01,642056592663,AmazonRDS,TimedStorage-S3,6.488,2025-06-20T10:00Z,2025-06-20T11:00Z
li-6915918,2025-07-01,601685293522,AmazonEC2,BoxUsage:m6i.xlarge,5.804,2025-07-03T21:00Z,2025-07-03T22:00Z
li-4956567,2025-07-01,170911771694,AmazonEC2,BoxUsage:m6i.xlarge,1.289,2025-07-11T08:00Z,2025-07-11T09:00Z
li-2865591,2025-07-01,919158050561,AmazonEC2,TimedStorage-S3,9.770,2025-07-09T05:00Z,2025-07-09T06:00Z
li-1160445,2025-07-01,591793481232,AmazonRDS,BoxUsage:m6i.xlarge,3.622,2025-07-16T22:00Z,2025-07-16T23:00Z
li-6102686,2025-07-01,136508647605,AmazonS3,InstanceUsage:rds.t3.medium,4.273,2025-07-09T09:00Z,2025-07-09T10:00Z
li-9257423,2025-06-01,175525185207,AmazonRDS,InstanceUsage:rds.t3.medium,1.754,2025-06-23T16:00Z,2025-06-23T17:00Z
li-3370086,2025-07-01,316936175640,AmazonS3,TimedStorage-S3,2.826,2025-07-14T06:00Z,2025-07-14T07:00Z
li-2563657,2025-06-01,351449671001,AmazonRDS,BoxUsage:m6i.xlarge,1.055,2025-06-25T06:00Z,2025-06-25T07:00Z
li-4470549,2025-07-01,120599625432,AmazonS3,BoxUsage:m6i.xlarge,6.425,2025-07-17T12:00Z,2025-07-17T13:00Z
li-7133899,2025-07-01,646261811056,AmazonRDS,TimedStorage-S3,3.530,2025-07-15T18:00Z,2025-07-15T19:00Z
li-1132829,2025-07-01,355665151808,AmazonEC2,BoxUsage:m6i.xlarge,8.078,2025-07-07T04:00Z,2025-07-07T05:00Z
li-8989635,2025-07-01,766189953008,AmazonEC2,InstanceUsage:rds.t3.medium,9.259,2025-07-15T17:00Z,2025-07-15T18:00Z
li-5339525,2025-06-01,179127827246,AmazonEC2,InstanceUsage:rds.t3.medium,3.705,2025-06-28T13:00Z,2025-06-28T14:00Z
li-4184022,2025-07-01,765734933345,AmazonRDS,BoxUsage:m6i.xlarge,8.077,2025-07-14T05:00Z,2025-07-14T06:00Z
li-9303535,2025-06-01,890285333475,AmazonEC2,BoxUsage:m6i.xlarge,6.599,2025-06-29T05:00Z,2025-06-29T06:00Z
li-4615387,2025-06-01,251376225326,AmazonEC2,BoxUsage:m6i.xlarge,6.557,2025-06-30T09:00Z,2025-06-30T10:00Z
li-2642515,2025-07-01,478548039997,AmazonS3,TimedStorage-S3,3.168,2025-07-06T21:00Z,2025-07-06T22:00Z
li-3586652,2025-07-01,966381268906,AmazonEC2,InstanceUsage:rds.t3.medium,8.285,2025-07-03T02:00Z,2025-07-03T03:00Z
li-5532972,2025-07-01,953189211204,AmazonS3,TimedStorage-S3,5.225,2025-07-12T15:00Z,2025-07-12T16:00Z
li-7769493,2025-07-01,673028566254,AmazonRDS,BoxUsage:m6i.xlarge,1.954,2025-07-11T00:00Z,2025-07-11T01:00Z
li-3831716,2025-07-01,153644785713,AmazonRDS,InstanceUsage:rds.t3.medium,6.577,2025-07-02T09:00Z,2025-07-02T10:00Z
li-2320613,2025-06-01,182275763739,AmazonRDS,BoxUsage:m6i.xlarge,4.107,2025-06-30T06:00Z,2025-06-30T07:00Z
li-8168961,2025-06-01,750926736220,AmazonEC2,InstanceUsage:rds.t3.medium,9.763,2025-06-21T20:00Z,2025-06-21T21:00Z
li-3826754,2025-07-01,427543884400,AmazonEC2,InstanceUsage:rds.t3.medium,3.713,2025-07-05T01:00Z,2025-07-05T02:00Z
li-2998144,2025-06-01,930557730201,AmazonRDS,BoxUsage:m6i.xlarge,3.176,2025-06-24T00:00Z,2025-06-24T01:00Z
li-1994254,2025-07-01,331813753522,AmazonEC2,TimedStorage-S3,7.884,2025-07-07T19:00Z,2025-07-07T20:00Z
li-2916087,2025-06-01,115011099861,AmazonRDS,BoxUsage:m6i.xlarge,3.492,2025-06-24T04:00Z,2025-06-24T05:00Z
li-8163822,2025-06-01,589809926042,AmazonRDS,InstanceUsage:rds.t3.medium,9.569,2025-06-30T18:00Z,2025-06-30T19:00Z
li-4877209,2025-07-01,541440942098,AmazonS3,InstanceUsage:rds.t3.medium,1.011,2025-07-02T20:00Z,2025-07-02T21:00Z
li-5495894,2025-06-01,436329106216,AmazonRDS,BoxUsage:m6i.xlarge,9.084,2025-06-18T11:00Z,2025-06-18T12:00Z
li-5161186,2025-06-01,168115234448,AmazonEC2,InstanceUsage:rds.t3.medium,2.814,2025-06-18T04:00Z,2025-06-18T05:00Z
li-1946556,2025-07-01,239823106024,AmazonS3,BoxUsage:m6i.xlarge,6.778,2025-07-15T22:00Z,2025-07-15T23:00Z
li-4632305,2025-07-01,739331150363,AmazonS3,InstanceUsage:rds.t3.medium,2.950,2025-07-11T19:00Z,2025-07-11T20:00Z
li-4799614,2025-06-01,159090000563,AmazonS3,BoxUsage:m6i.xlarge,0.363,2025-06-22T15:00Z,2025-06-22T16:00Z
li-9733326,2025-07-01,459304395214,AmazonRDS,TimedStorage-S3,7.893,2025-07-16T16:00Z,2025-07-16T17:00Z
li-1765184,2025-06-01,511767249828,AmazonRDS,TimedStorage-S3,4.459,2025-06-29T17:00Z,2025-06-29T18:00Z
li-3408453,2025-06-01,455995817177,AmazonEC2,TimedStorage-S3,7.602,2025-06-19T13:00Z,2025-06-19T14:00Z
li-2740354,2025-06-01,832809817044,AmazonEC2,InstanceUsage:rds.t3.medium,3.913,2025-06-21T09:00Z,2025-06-21T10:00Z
li-2152996,2025-07-01,292428438073,AmazonS3,InstanceUsage:rds.t3.medium,3.234,2025-07-10T18:00Z,2025-07-10T19:00Z
li-9176644,2025-06-01,974948517673,AmazonEC2,TimedStorage-S3,7.787,2025-06-26T12:00Z,2025-06-26T13:00Z
li-8202628,2025-06-01,525977149519,AmazonEC2,InstanceUsage:rds.t3.medium,9.646,2025-06-21T08:00Z,2025-06-21T09:00Z
li-4544013,2025-07-01,236961583149,AmazonEC2,InstanceUsage:rds.t3.medium,9.996,2025-07-09T14:00Z,2025-07-09T15:00Z
li-9224803,2025-06-01,987040654770,AmazonRDS,InstanceUsage:rds.t3.medium,3.573,2025-06-29T09:00Z,2025-06-29T10:00Z
li-1805636,2025-06-01,518919726754,AmazonRDS,BoxUsage:m6i.xlarge,2.842,2025-06-26T18:00Z,2025-06-26T19:00Z
li-5984354,2025-07-01,881291361958,AmazonRDS,TimedStorage-S3,0.710,2025-07-13T03:00Z,2025-07-13T04:00Z
li-1216163,2025-06-01,392399443378,AmazonRDS,BoxUsage:m6i.xlarge,6.896,2025-06-30T09:00Z,2025-06-30T10:00Z
li-8792622,2025-06-01,982608904589,AmazonRDS,TimedStorage-S3,1.732,2025-06-26T10:00Z,2025-06-26T11:00Z
li-1974539,2025-07-01,942003353372,AmazonEC2,InstanceUsage:rds.t3.medium,7.797,2025-07-09T17:00Z,2025-07-09T18:00Z
li-4940285,2025-06-01,378265432255,AmazonS3,TimedStorage-S3,3.638,2025-06-24T16:00Z,2025-06-24T17:00Z
li-9901544,2025-07-01,967493322663,AmazonEC2,TimedStorage-S3,0.202,2025-07-17T20:00Z,2025-07-17T21:00Z
li-6253656,2025-07-01,723001185774,AmazonS3,TimedStorage-S3,3.893,2025-07-16T10:00Z,2025-07-16T11:00Z
li-9183579,2025-07-01,832218002642,AmazonRDS,BoxUsage:m6i.xlarge,8.885,2025-07-09T19:00Z,2025-07-09T20:00Z
li-9186077,2025-06-01,233058161056,AmazonEC2,TimedStorage-S3,2.690,2025-06-19T21:00Z,2025-06-19T22:00Z
li-2989929,2025-07-01,750237898597,AmazonEC2,InstanceUsage:rds.t3.medium,5.813,2025-07-13T22:00Z,2025-07-13T23:00Z
li-7030026,2025-06-01,508457766416,AmazonRDS,TimedStorage-S3,7.623,2025-06-20T13:00Z,2025-06-20T14:00Z
li-4664922,2025-07-01,451793595393,AmazonS3,InstanceUsage:rds.t3.medium,6.171,2025-07-06T17:00Z,2025-07-06T18:00Z
li-5704753,2025-06-01,605872656523,AmazonEC2,BoxUsage:m6i.xlarge,6.222,2025-06-21T15:00Z,2025-06-21T16:00Z
li-2611095,2025-07-01,553753651966,AmazonEC2,TimedStorage-S3,3.568,2025-07-05T10:00Z,2025-07-05T11:00Z
li-8466444,2025-07-01,280720442515,AmazonEC2,InstanceUsage:rds.t3.medium,2.424,2025-07-05T04:00Z,2025-07-05T05:00Z
li-9195693,2025-06-01,330548751500,AmazonS3,TimedStorage-S3,6.573,2025-06-25T06:00Z,2025-06-25T07:00Z
li-3728813,2025-07-01,374248665691,AmazonS3,TimedStorage-S3,7.179,2025-07-06T02:00Z,2025-07-06T03:00Z
li-6466697,2025-07-01,755258701534,AmazonS3,InstanceUsage:rds.t3.medium,3.009,2025-07-07T06:00Z,2025-07-07T07:00Z
li-2216439,2025-06-01,308868450166,AmazonRDS,InstanceUsage:rds.t3.medium,2.351,2025-06-27T03:00Z,2025-06-27T04:00Z
li-4669758,2025-06-01,836239045597,AmazonEC2,InstanceUsage:rds.t3.medium,3.585,2025-06-29T11:00Z,2025-06-29T12:00Z
li-2168966,2025-07-01,923950748746,AmazonS3,InstanceUsage:rds.t3.medium,2.393,2025-07-02T08:00Z,2025-07-02T09:00Z
li-4039095,2025-07-01,297077777413,AmazonS3,InstanceUsage:rds.t3.medium,0.918,2025-07-06T03:00Z,2025-07-06T04:00Z
li-5857930,2025-07-01,151084024795,AmazonEC2,InstanceUsage:rds.t3.medium,5.266,2025-07-11T02:00Z,2025-07-11T03:00Z
li-6875738,2025-06-01,562091085440,AmazonRDS,BoxUsage:m6i.xlarge,4.110,2025-06-24T14:00Z,2025-06-24T15:00Z
li-5665917,2025-07-01,724164080511,AmazonEC2,BoxUsage:m6i.xlarge,5.744,2025-07-13T20:00Z,2025-07-13T21:00Z
li-7826314,2025-06-01,555151917649,AmazonEC2,InstanceUsage:rds.t3.medium,5.208,2025-06-21T05:00Z,2025-06-21T06:00Z
li-3816036,2025-06-01,163318763196,AmazonEC2,TimedStorage-S3,9.450,2025-06-30T21:00Z,2025-06-30T22:00Z
li-4890838,2025-07-01,795827573138,AmazonEC2,InstanceUsage:rds.t3.medium,2.854,2025-07-04T14:00Z,2025-07-04T15:00Z
li-5400960,2025-06-01,299651813625,AmazonEC2,InstanceUsage:rds.t3.medium,4.446,2025-06-20T15:00Z,2025-06-20T16:00Z
li-4232320,2025-07-01,240538227421,AmazonRDS,BoxUsage:m6i.xlarge,7.282,2025-07-08T03:00Z,2025-07-08T04:00Z
li-5682079,2025-07-01,576121671119,AmazonS3,TimedStorage-S3,2.401,2025-07-06T21:00Z,2025-07-06T22:00Z
li-9231203,2025-06-01,178674062530,AmazonEC2,InstanceUsage:rds.t3.medium,5.024,2025-06-26T13:00Z,2025-06-26T14:00Z
li-8922508,2025-06-01,780901161766,AmazonRDS,InstanceUsage:rds.t3.medium,8.873,2025-06-28T01:00Z,2025-06-28T02:00Z
li-4137284,2025-07-01,229655369550,AmazonRDS,TimedStorage-S3,2.262,2025-07-04T17:00Z,2025-07-04T18:00Z
li-5867285,2025-07-01,259947475004,AmazonS3,TimedStorage-S3,7.416,2025-07-04T18:00Z,2025-07-04T19:00Z
li-9754198,2025-07-01,867826406705,AmazonEC2,BoxUsage:m6i.xlarge,3.205,2025-07-05T18:00Z,2025-07-05T19:00Z
li-7165901,2025-06-01,607476734442,AmazonRDS,InstanceUsage:rds.t3.medium,2.537,2025-06-30T12:00Z,2025-06-30T13:00Z
li-6527790,2025-07-01,629471927411,AmazonS3,InstanceUsage:rds.t3.medium,6.056,2025-07-10T18:00Z,2025-07-10T19:00Z
li-1360003,2025-07-01,487198087449,AmazonS3,TimedStorage-S3,3.641,2025-07-05T13:00Z,2025-07-05T14:00Z
li-4114984,2025-06-01,945873675151,AmazonS3,TimedStorage-S3,5.047,2025-06-22T20:00Z,2025-06-22T21:00Z
li-4997895,2025-07-01,979496146291,AmazonS3,TimedStorage-S3,0.537,2025-07-15T10:00Z,2025-07-15T11:00Z
li-7634866,2025-07-01,608743709615,AmazonEC2,InstanceUsage:rds.t3.medium,8.940,2025-07-04T01:00Z,2025-07-04T02:00Z
li-9176915,2025-06-01,508971439798,AmazonRDS,BoxUsage:m6i.xlarge,1.178,2025-06-29T08:00Z,2025-06-29T09:00Z
li-5488050,2025-07-01,302426439690,AmazonEC2,InstanceUsage:rds.t3.medium,1.824,2025-07-04T17:00Z,2025-07-04T18:00Z
li-4462958,2025-07-01,616278177570,AmazonS3,TimedStorage-S3,5.290,2025-07-16T03:00Z,2025-07-16T04:00Z
li-3125611,2025-06-01,183536560255,AmazonEC2,TimedStorage-S3,2.564,2025-06-18T14:00Z,2025-06-18T15:00Z
li-7069538,2025-07-01,724690191581,AmazonRDS,BoxUsage:m6i.xlarge,9.304,2025-07-05T21:00Z,2025-07-05T22:00Z
li-2081913,2025-07-01,506892224437,AmazonS3,BoxUsage:m6i.xlarge,0.516,2025-07-06T00:00Z,2025-07-06T01:00Z
li-8561560,2025-07-01,271690854094,AmazonS3,TimedStorage-S3,4.801,2025-07-15T12:00Z,2025-07-15T13:00Z
li-2426506,2025-07-01,755720287306,AmazonS3,InstanceUsage:rds.t3.medium,8.568,2025-07-05T20:00Z,2025-07-05T21:00Z
li-8042997,2025-06-01,107254631712,AmazonS3,BoxUsage:m6i.xlarge,4.149,2025-06-30T20:00Z,2025-06-30T21:00Z
li-1858879,2025-06-01,612506328815,AmazonEC2,TimedStorage-S3,8.616,2025-06-29T20:00Z,2025-06-29T21:00Z
li-3619352,2025-06-01,487478328218,AmazonS3,InstanceUsage:rds.t3.medium,2.136,2025-06-26T02:00Z,2025-06-26T03:00Z
li-3714353,2025-07-01,621728824591,AmazonEC2,TimedStorage-S3,9.198,2025-07-10T02:00Z,2025-07-10T03:00Z
